key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
24284240,[Unilateral versus bilateral pedicle fixation at the level of fracture in the treatment of thoracolumbar fractures with mild to moderate instability].,2013,1,16,Zhonghua yi xue za zhi,,93,27,2117-21,"Zeng, Zhi-li and Cheng, Li-ming and Li, Shan-zhu and Yu, Yan and Jia, Yong-wei and Wang, Jian-jie and Hu, Xiao and Xu, Wei",https://www.ncbi.nlm.nih.gov/pubmed/24284240,chi,,,"Objective: 
To evaluate the efficacies of unilateral versus bilateral pedicle screw fixation through the pedicle of fractured vertebra plus short-segment pedicle instrumentation (SSPI) in the treatment of thoracolumbar fractures.
Methods: 
Between June 2008 and September 2010, a total of 46 patients with fractures of thoracolumbar junction, whose scores of load sharing classification (LSC) ranging from 5 to 7, underwent the combined treatment of SSPI and fracture level pedicle screw at our department. They were divided into 2 groups. Group I included 25 patients undergoing SSPI plus unilateral pedicle screw fixation through the pedicle of fractured vertebra (5 screws) while Group II included 21 patients had SSPI plus bilateral pedicle screw fixation through the pedicle of fractured vertebra (6 screws). The data of anterior body height compression (AVHC), sagittal Cobb's angle, internal fixation failure, restoration of nervous function, visual analogue score (VAS) and Oswestry disability index (ODI) were analyzed.
Results: 
The groups were similar with regards to age, gender, LSC, AVHC and sagittal Cobb's angle preoperatively. Blood loss volume and operative duration were less in the Group I (109.2 ± 30.68 vs 110.0 ± 32.06 min, t = -0.086, P > 0.05 and 376.0 ± 303.1 vs 409.5 ± 361.1 ml, t = -0.342, P > 0.05). They were followed up for a minimum period of 12 months. In follow-up period was 17.48 ± 4.14 months in Group I versus 18.33 ± 4.31 months in Group II (t = -0.683, P > 0.05). All patients with initial partial neurologic deficits improved at the final follow-up. Radiographic parameters and clinical outcomes were similar in both groups.
Conclusions: 
Pedicle screw fixation through the pedicle of fractured vertebra plus SSPI is an excellent surgical therapeutic choice for patients with a LSC range of 5-7 thoraclumbar fractures. The efficacies of unilateral and bilateral pedicle screw fixation at fracture level are the same."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ?"
24136267,[Minimal invasive internal fixation with U-shaped break-off pedicle screws for treatent of thoracolumbar fractures].,2013,1,18,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,1671-167X,45,5,728-31,"Xue, Feng and Fu, Zhong-Guo and Zhang, Dian-Ying and Zhang, Pei-Xun and Zhou, Jing and Jiang, Bao-Guo",https://www.ncbi.nlm.nih.gov/pubmed/24136267,chi,,,"Objective: 
To investigate the clinical outcome of minimal invasive internal fixation with U-shaped break-off pedicle screws through paraspinal muscle sparing approach to treat thoracolumbar fractures, and to discuss its advantages.
Methods: 
From August 2010 to June 2012, we had 40 thoracolumber fractures patients (27 males and 13 females). Their ages ranged from 22 to 60 years. Of the 40 cases, 4 were T11 fractures, 13 T12 fractures ,17 L1 fractures,6 L2 fractures. According to Denis classification,all of them were burst fractures, with vertebral canal compromise less than 1/3. According to AO classification they were type A or type B1 injuries. All the cases had no nerve injury. The patients were randomly divided into two groups. With Group A (20 cases) we took the method of minimal invasive internal fixation with U-shaped break-off pedicle screws to fix one level above and below the injured vertebra through the parespinal muscle sparing approach. With Group B (20 cases), we took the traditional posterior midline approach and open procedure. Then we compared the two groups by operation time, blood loss, drainage, Visual Analogue Scales and X-ray exposure.
Results: 
Minimal invasive group had obvious advatages in operation time, bleeding control and early pain relief of post-operation. The X-ray exposure and long-term follow-up outcome were almost the same.
Conclusion: 
Through paraspinal muscle sparing approach minimal invasive internal fixtation with U-shaped break-off pedicle screws to treat thoracolumber has more advantages than traditional procedure in blood control and quick recovery. The method needs no special instruments and don't increase X-ray exposure."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: Специальные методы"
23905953,Flexion-distraction injuries of the thoracolumbar spine: open fusion versus percutaneous pedicle screw fixation.,2013,1,1,Neurosurgical focus,1092-0684,35,2,E2,"Grossbach, Andrew J and Dahdaleh, Nader S and Abel, Taylor J and Woods, Gregory D and Dlouhy, Brian J and Hitchon, Patrick W",https://www.ncbi.nlm.nih.gov/pubmed/23905953,eng,,,"Object: 
Flexion-distraction injuries occur due to distractive forces causing disruption of the posterior and middle spinal columns. These fractures classically consist of a fracture line through the posterior bony elements; involvement of the posterior ligamentous complex is, however, common. Surgical treatment is often required for these unstable injuries to avoid neurological deterioration and posttraumatic kyphosis, and the surgery traditionally consists of an open posterior approach with instrumented fusion. Percutaneous pedicle screw fixation for these injuries, with the goal of minimal tissue disruption and preservation of normal anatomy while achieving adequate stabilization, has recently been reported in the literature, but to date, a direct comparative study comparing open and percutaneous fixation has not been reported. The authors report their experience treating these fractures with both techniques and review the available literature.
Methods: 
Patients with flexion-distraction injury who were treated between May 2003 and March 2013 were prospectively followed. American Spinal Injury Association scores and degree of kyphotic angulation were recorded at admission, discharge, and follow-up. Data regarding intraoperative blood loss and operative time were obtained from a chart review. Patients treated with open versus minimally invasive procedures were compared.
Results: 
The authors identified 39 patients who suffered flexion-distraction injuries and were treated at their institution during the specified period; one of these patients declined surgery. All had injury to the posterior ligamentous complex. Open surgical procedures with pedicle screw fixation and posterolateral fusion were performed in 27 patients, while 11 patients underwent minimally invasive pedicle screw placement. Overall, there was improvement in kyphotic angulation at the time of discharge as well as most recent follow-up in both the open surgery and minimally invasive surgery (MIS) groups. The authors found no significant difference in American Spinal Injury Association score or the degree of kyphotic angulation between the MIS and open surgery groups. There was a trend toward shorter operative time for the MIS group, and patients who underwent minimally invasive procedures had significantly less blood loss.
Conclusions: 
Minimally invasive percutaneous pedicle screw fixation appears to have similar efficacy in the treatment of flexion-distraction injuries and it allows for reduced blood loss and tissue damage compared with open surgical techniques. Therefore it should be considered as an option for the treatment of this type of injury."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
23740669,Surgical versus non-surgical treatment for thoracolumbar burst fractures without neurological deficit.,2013,1,6,The Cochrane database of systematic reviews,,,6,CD005079,"Abudou, Minawaer and Chen, Xueyi and Kong, Xiangyu and Wu, Taixiang",https://www.ncbi.nlm.nih.gov/pubmed/23740669,eng,,,"Background: 
Spinal burst fractures result from the failure of both the anterior and the middle columns of the spine under axial compression loads. Conservative management is through bed rest and immobilisation once the acute symptoms have settled. Surgical treatment involves either anterior or posterior stabilisation of the fracture, sometimes with decompression involving the removal of bone fragments that have intruded into the vertebral canal. This is an update of a review first published in 2006.
Objectives: 
To compare the outcomes of surgical with non-surgical treatment for thoracolumbar burst fractures without neurological deficit.
Search methods: 
We searched the Cochrane Bone, Joint and Muscle Trauma Group Specialised Register (October 2012), the Cochrane Central Register of Controlled Trials (CENTRAL) (The Cochrane Library 2012, Issue 8), MEDLINE (1946 to October 2012), EMBASE (1980 to October 2012) and the Chinese Biomedical Literature Database (1978 to October 2012). We also searched trial registers and reference lists of articles.
Selection criteria: 
Randomised or quasi-randomised controlled trials comparing surgical with non-surgical treatment of thoracolumbar burst fractures without neurological deficit.
Data collection and analysis: 
Two review authors independently assessed risk of bias and extracted data independently. Only limited pooling of data was done.
Main results: 
We included two trials that compared surgical with non-surgical treatment for patients with thoracolumbar burst fractures without neurological deficit. These recruited a total of 87 participants and reported outcomes for 79 participants at follow-up of two years or more. Both trials were judged at unclear risk of selection bias and at high risk of performance and detection biases, resulting from lack of blinding.The two trials reported contrasting results for pain and function-related outcomes at final follow-up, and numbers returning to work. One trial found less pain (mean difference (MD) -15.09 mm, 95% CI -27.81 to -2.37; 100 mm visual analogue scale), and better function based on the Roland and Morris disability questionnaire results (MD -5.87, 95% CI -10.10 to -1.64; 24 points = maximum disability) in the surgical group. Based on the same outcome measures, the other trial found the surgical group had more pain (MD 13.60 mm, 95% CI -0.31 to 27.51) and worse function (MD 4.31, 95% CI 0.54 to 8.08). Neither trial reported a statistically significant difference in return to work. There were greater numbers of participants with complications in the surgical group of both trials (21/41 versus 6/38; RR 2.85, 95% CI 0.83 to 9.75; 2 trials), and only participants of this group had subsequent surgery, involving implant removal either for complications or as a matter of course. One trial reported that surgery was over four times more costly than non-surgical treatment.
Authors' conclusions: 
The contradictory evidence provided by two small and potentially biased randomised controlled trials is insufficient to conclude whether surgical or non-surgical treatment yields superior pain and functional outcomes for people with thoracolumbar burst fractures without neurological deficit. It is likely, however, that surgery is associated with more early complications and the need for subsequent surgery, as well as greater initial healthcare costs."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
23263169,A methodological systematic review of early versus late stabilization of thoracolumbar spine fractures.,2013,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,22,10,2157-66,"Xing, Dan and Chen, Yang and Ma, Jian-Xiong and Song, Dong-Hui and Wang, Jie and Yang, Yang and Feng, Rui and Lu, Jun and Ma, Xin-Long",https://www.ncbi.nlm.nih.gov/pubmed/23263169,eng,,,"Objective: 
The optimal timing of stabilization in patients with traumatic thoracolumbar fractures remains controversial. There is currently a lack of consensus on the timing of surgical stabilization, which is limited by the reality that a randomized controlled trial to evaluate early versus late stabilization is difficult to perform. Therefore, the objective of this study was to determine the benefits, safety and costs of early stabilization compared with late stabilization using data available in the current literature.
Methods: 
An electronic literature search was performed in Medline, Embase, Cochrane Database of Systematic Reviews, and Cochrane Central Register of Controlled Trials for relevant studies evaluating the timing of surgery in patients with thoracolumbar fractures. Two reviewers independently analyzed and selected each study on the basis of the eligibility criteria. The quality of the included studies was assessed using the Grading of Recommendations Assessment, Development, and Evaluation system (GRADE). Any disagreements were resolved by consensus.
Results: 
Ten studies involving 2,512 subjects were identified. These studies demonstrated that early stabilization shortened the hospital length of stay, intensive care unit length of stay, ventilator days and reduced morbidity and hospital expenses for patients with thoracic fractures. However, reduced morbidity and hospital expenses were not observed with stabilization of lumbar fractures. Owing to the very low level of evidence, no conclusion could be made regarding the effect of early stabilization on mortality.
Conclusions: 
We could adhere to the recommendation that patients with traumatic thoracolumbar fractures should undergo early stabilization, which may reduce the hospital length of stay, intensive care unit length of stay, ventilator days, morbidity and hospital expenses, particularly when the thoracic spine is involved. Individual patient characteristics should be concerned carefully. However, the definite conclusion cannot be made due to the heterogeneity of the included studies and low level of evidence. Further prospective studies are required to confirm whether there are benefits to early stabilization compared with late stabilization."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
20646506,[Treatment of thoracolumbar mono-segmental fracture with posterior short-segment fixation in combination with intermediate screws: a short-term outcome].,2010,1,6,Zhonghua yi xue za zhi,,90,13,886-9,"Wang, Lei and Xia, Tian and Tian, Ji-wei and Zhao, Qing-hua and Dong, Shuang-hai",https://www.ncbi.nlm.nih.gov/pubmed/20646506,chi,,,"Objective: 
To observe the early clinic outcome of treating thoracolumbar mono-segmental fracture with posterior fixation in combination with intermediate screws.
Methods: 
From July 2006 to August 2008, 35 of 62 patients with thoracolumbar mono-segmental fracture were treated with in Group A and the remaining 27 with intermediate screw in combination with short segmental fixation in Group B.
Results: 
The relative height of fractured vertebrae and reduction rate showed significant differences [(84.2 +/- 2.8) vs (98.6 +/- 1.9), P < 0.05] between two groups while the change of segmental kyphotic angle showed no difference [(8.5 +/- 1.0) vs (8.1 +/- 1.3), P > 0.05].
Conclusion: 
Intermediate screw in combination with short segmental fixation has a better immediate efficiency in treating thoracolumbar mono-segmental fracture since it reduces the height of fractured vertebrae."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ?"
20535041,Transpedicular fixation in management of thoracolumbar burst fractures: monosegmental fixation versus short-segment instrumentation.,2010,1,1,Spine,,35,15,E714-20,"Wei, Fu-Xin and Liu, Shao-Yu and Liang, Chun-Xiang and Li, Hao-Miao and Long, Hou-Qing and Yu, Bin-Sheng and Chen, Bai-Ling and Chen, Ke-Bing",https://www.ncbi.nlm.nih.gov/pubmed/20535041,eng,,,"Study design: 
A prospective clinical trial was conducted.
Objective: 
To compare the clinical and radiologic late results of monosegmental transpedicular fixation versus short-segment pedicle instrumentation (SSPI) in management of thoracolumbar burst fractures and evaluate the efficacy of monosegmental transpedicular fixation.
Summary of background data: 
SSPI (1 level above and 1 below the fracture level) are accepted by many surgeons as an accepted technique for the treatment of thoracolumbar burst fractures. To preserve more motion segments, some authors have advocated monosegmental pedicle instrumentation (MSPI). The recent developments showed that MSPI yielded good clinical results; however, there were no report about comparison of clinical outcome between monosegmental and biosegmental transpedicular fixation in management of thoracolumbar burst fractures.
Methods: 
Eighty-five patients with thoracolumbar burst fractures fulfilling the inclusion criteria were included in the study. The patients were randomized by a simple method into 2 groups. Group 1 were treated with monosegmental transpedicular fixation (n = 47), and group 2 were treated with biosegmental transpedicular fixation (n = 38). Clinical (Low Back Outcome Score and Oswestry Disability Index) and radiologic (load-sharing classification index, sagittal index, and percentage of anterior body height compression) outcomes were analyzed.
Results: 
The 2 groups were similar in age, follow-up period, and severity of the deformity and fracture. The postoperative and follow-up sagittal index, local kyphosis, percentage of anterior body height compression, and average correction loss in local kyphosis in both groups were not significantly different. The failure rate between the 2 surgical approaches was also not significantly different (group 1 = 6.38% and group 2 = 5.26%). Oswestry Disability Index improved in both groups by >25 points in a similar amount (P = 0.23). The average follow-up Low Back Outcome Score was 74.9 and 60.2 for group 1 and group 2, respectively (P = 0.033).
Conclusion: 
In conclusion, radiologic parameters demonstrated that both MSPI and SSPI are the effective and reliable operative techniques for selected thoracolumbar burst fractures. MSPI shortened the operative time and decreased the amount of blood loss significantly and, thus, offered better clinical results. Nevertheless, long-term studies are supposed to be performed to support the outcomes."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
20407345,Does early fracture fixation of thoracolumbar spine fractures decrease morbidity or mortality?,2010,1,20,Spine,,35,9,S138-45,"Bellabarba, Carlo and Fisher, Charles and Chapman, Jens R and Dettori, Joseph R and Norvell, Daniel C",https://www.ncbi.nlm.nih.gov/pubmed/20407345,eng,,,"Study design: 
Systematic Review.
Objective: 
To determine whether early spinal stabilization in thoracolumbar spine trauma decreases morbidity and mortality.
Summary of background data: 
The role of early spinal stabilization through surgical means may have a number of benefits. These include reduced morbidity and mortality because of more rapid mobilization afforded by spinal column stabilization and a reduction in the incidence and severity of sepsis and respiratory failure. There are several potential disadvantages of early surgery. The most strongly debated is the potential that the additional physiologic injury may result in an unintended increase in morbidity and mortality caused by worsening of existing injuries, such as with pulmonary or intracranial trauma. This problem may be compounded by increased hemorrhage and resulting hypotension. Operating in the presence of missed or underestimated associated injuries or under less-than-ideal conditions relative to the complexity of the surgery and resources required is also a potential disadvantage.
Methods: 
A systematic review of the English-language literature was undertaken for articles published between January 1990 and December 2008. Electronic databases and reference lists of key articles were searched to identify published studies examining the timing of thoracolumbar fracture fixation. Two independent reviewers assessed the strength of literature using the Grading of Recommendations Assessment, Development, and Evaluation criteria, assessing quality, quantity, and consistency of results. Disagreements were resolved by consensus.
Results: 
A total of 68 articles were initially screened, and 9 ultimately met the predetermined inclusion criteria. These studies demonstrated that early stabilization of thoracic fractures reduced the mean number of days on a ventilator, the number of days in intensive care unit and in hospital, and reduced respiratory morbidity compared with late stabilization. This effect, other than the length of hospital stay, was not seen with stabilization of lumbar fractures. There is not enough evidence to determine the effect of the timing of stabilization on mortality in thoracolumbar fractures.
Conclusion: 
Ideally, patients with unstable thoracic fractures should undergo early (<72 hours) stabilization of their injury to reduce morbidity and, possibly, mortality."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
20023338,Long segment instrumentation of thoracolumbar burst fracture: fusion versus nonfusion.,2009,1,1,Journal of back and musculoskeletal rehabilitation,1878-6324,22,2,107-12,"Tezeren, Gunduz and Bulut, Okay and Tukenmez, Mehmet and Ozturk, Hayati and Oztemur, Zekeriya and Ozturk, Ali",https://www.ncbi.nlm.nih.gov/pubmed/20023338,eng,,,"Objective: 
The treatment of thoracolumbar burst fracture is a controversial issue. Although spinal fusion has been a touchstone of spinal fixation, nonfusion technique have become raising its popularity recently. Some studies suggested that nonfusion had several advantages over fusion. The aim of this prospective study was to compare long segment posterior instrumentation with fusion versus long-segment posterior instrumentation without fusion.
Methods: 
For this purpose, 42 consecutive patients were assigned to two groups. Group 1 included 21 patients treated by long segment instrumentation with fusion (WF), whereas Group 2 included 21 patients treated by long segment instrumentation without fusion (WOF). Long segment instrumentation was hook fixation (claw hooks attached to second upper vertebra and infralaminar hooks attached to first upper vertebra) above and pedicle fixation (pedicle screws attached to first and second lower vertebrae) below the fractured vertebra.
Results: 
Measurements of local kyphosis, sagittal index and anterior vertebral height compression showed that both group had similar outcome at final follow-up. Moreover, there was no difference between the two groups according to low back outcome score. Also, implant failure rate (4.7%) was quite low in both groups. However, WF group had prolonged operative time, increased blood loss and donor site morbidity.
Conclusions: 
Radiological and clinical parameters demonstrated that spinal fusion is not necessary in long segment posterior instrumentation for the management of thoracolumbar burst fractures."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
19094653,[Systematic review of anterior versus posterior surgical treatments of thoracolumbar fractures].,2008,1,15,Zhonghua wai ke za zhi [Chinese journal of surgery],0529-5815,46,20,1562-7,"TIAN, He and SONG, Yu-cheng and CHEN, Jiang-tao and MA, Ning and WANG, Chong and XU, Qing and TA, Yi-er",https://www.ncbi.nlm.nih.gov/pubmed/19094653,chi,,,"Objective: 
To evaluate the effectiveness of anterior versus posterior surgical treatments of thoracolumbar fractures.
Methods: 
Randomized controlled trials (RCTs) and clinical controlled trials (CCTs) were identified from MEDLINE (1966 - 2006.7), EMBASE (1966 - 2006.7), PubMed (1996 - 2006.7), Cochrane Library (Issue 2, 2006).We hand-searched Chinese Journal of Orthopedics (from establishment to May 2006) and Orthopaedic Journal of China (from establishment to May 2006). RCTs and CCTs were included. Data were extracted by two reviewers with designed extraction form. RevMan 4.2.8 software was used for data analysis.
Results: 
Two RCTs and four prospective clinical trials were included. The combined results showed that compare with posterior surgical management, anterior approach in the treatment of thoracolumbar fractures proved the less incidence of complications; better neurologic recovery and corrected kyphosis angle; more complete and reliable decompression of the canal. However, there was not difference between the two groups in the general status outcomes.
Conclusions: 
To compare with posterior fixation system, anterior surgical managements in the thoracolumbar spinal trauma might be the optimal choices because the lower rates of complications and loss of corrected kyphosis angle; better neurologic recovery, also. Besides, due to the lack of Evidence-based guidelines for the treatment of thoracolumbar spinal injuries, the results which indicated above need further study."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
17139218,Treatment of traumatic thoracolumbar spine fractures: a multicenter prospective randomized study of operative versus nonsurgical treatment.,2006,1,1,Spine,,31,25,2881-90,"Siebenga, Jan and Leferink, Vincent J M and Segers, Michiel J M and Elzinga, Matthijs J and Bakker, Fred C and Haarman, Henk J Th M and Rommens, Pol M and ten Duis, Henk-Jan and Patka, Peter",https://www.ncbi.nlm.nih.gov/pubmed/17139218,eng,,,"Study design: 
Multicenter prospective randomized trial.
Objective: 
To test the hypotheses that thoracolumbar AO Type A spine fractures without neurologic deficit, managed with short-segment posterior stabilization will show an improved radiographic outcome and at least the same functional outcome as compared with nonsurgically treated thoracolumbar fractures.
Summary of background data: 
There are various opinions regarding the ideal management of thoracolumbar Type A spine fractures without neurologic deficit. Both operative and nonsurgical approaches are advocated.
Methods: 
Patients were randomized for operative or nonsurgical treatment. Data sampling involved demographics, fracture classifications, radiographic evaluation, and functional outcome.
Results: 
Sixteen patients received nonsurgical therapy, and 18 received surgical treatment. Follow-up was completed for 32 (94%) of the patients after a mean of 4.3 years. At the end of follow-up, both local and regional kyphotic deformity was significantly less in the operatively treated group. All functional outcome scores (VAS Pain, VAS Spine Score, and RMDQ-24) showed significantly better results in the operative group. The percentage of patients returning to their original jobs was found to be significantly higher in the operative treated group.
Conclusions: 
Patients with a Type A3 thoracolumbar spine fracture without neurologic deficit should be treated by short-segment posterior stabilization."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
17054237,Operative versus non-operative treatment for thoracolumbar burst fractures without neurological deficit.,2006,1,18,The Cochrane database of systematic reviews,,,4,CD005079,"Yi, L and Jingping, B and Gele, J and Baoleri, X and Taixiang, W",https://www.ncbi.nlm.nih.gov/pubmed/17054237,eng,,,"Background: 
Spinal burst fractures result from the failure of both the anterior and the middle columns of the spine under axial compression loads. Conservative management is through bed rest, and immobilization with a brace once the acute symptoms have settled. Surgical treatment involves either anterior or posterior stabilization of the fracture with screws, often with decompression, an operation to remove bone fragments which have intruded into the vertebral canal.
Objectives: 
To compare operative with non-operative treatment for thoracolumbar burst fractures without neurological deficit.
Search strategy: 
We searched the Cochrane Bone, Joint and Muscle Trauma Group Specialized Register (May 2005), the Cochrane Central Register of Controlled Trials (The Cochrane Library Issue 2, 2005), MEDLINE (January 1966 to April 2005), EMBASE (January 1988 to April 2005), and the Chinese Biomedical Literature Database (CBM) available at http://cbm.imicams.ac.cn (January 1978 to April 2005). We also searched reference lists of articles, handsearched journals and conference proceedings, and contacted authors where necessary.
Selection criteria: 
Randomized controlled trials (RCTs) comparing operative with non-operative treatment of thoracolumbar burst fractures without neurological deficit.
Data collection and analysis: 
Two review authors assessed trial quality and extracted data independently. Pooling of data was not carried out as only one small, poor quality trial was included.
Main results: 
We included one trial comparing operative with non-operative treatment (53 participants). There was no statistically significant difference in pain and function-related outcomes, rates of return to work, radiographic findings or average length of hospitalization at final follow up. The rate of complications was higher for the patients treated operatively. The degree of kyphosis or the percentage of correction lost did not correlate with any clinical symptoms at the time of the final follow up. Average costs related to hospitalization and treatment in the operative group appeared to be more than in the non-operative group.
Authors' conclusions: 
There was no statistically significant difference on the functional outcome two years or more after therapy between operative and non-operative treatment for thoracolumbar burst fractures without neurological deficit. However, this review was able to include only one randomized controlled trial with a small sample size and poor quality, which precluded firm conclusions. More research with high quality trials is needed."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: Что-то не вышло"
16703901,Comparison of operative and nonoperative treatment for thoracolumbar burst fractures in patients without neurological deficit: a systematic review.,2006,1,1,Journal of neurosurgery. Spine,1547-5646,4,5,351-8,"Thomas, Kenneth C and Bailey, Christopher S and Dvorak, Marcel F and Kwon, Brian and Fisher, Charles",https://www.ncbi.nlm.nih.gov/pubmed/16703901,eng,,,"Object: 
Despite extensive published research on thoracolumbar burst fractures, controversy still surrounds which is the most appropriate treatment. The objective of this study was to evaluate the scientific literature on operative and nonoperative treatment of patients with thoracolumbar burst fractures and no neurological deficit.
Methods: 
In their search of the literature, the authors identified all possible relevant studies concerning thoracolumbar burst fracture without neurological deficit. Two independent observers performed study selection, methodological quality assessment, and data extraction in a blinded and objective manner for all papers identified during the search. In a synthesis of the literature, the authors obtained evidence for both operative and nonoperative treatments.
Conclusions: 
There is a lack of evidence demonstrating the superiority of one approach over the other as measured using generic and disease-specific health-related quality of life scales. There is no scientific evidence linking posttraumatic kyphosis to clinical outcomes. The authors found that there is a strong need for improved clinical research methodology to be applied to this patient population."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
16306834,Posterior fixation of thoracolumbar burst fracture: short-segment pedicle fixation versus long-segment instrumentation.,2005,1,1,Journal of spinal disorders & techniques,1539-2465,18,6,485-8,"Tezeren, Gunduz and Kuru, Ilhami",https://www.ncbi.nlm.nih.gov/pubmed/16306834,eng,,,"Objective: 
The treatment of thoracolumbar burst fracture is a controversial issue. Short-segment (SS) pedicle fixation has become a popular treatment option. However, there are several studies regarding the high rate of failure. The aim of this prospective study was to compare SS versus long-segment (LS) instrumentation.
Methods: 
For this purpose, 18 consecutive patients were assigned to two groups. Group 1 included nine patients treated by SS pedicle fixation, whereas group 2 included nine patients treated by LS instrumentation. SS instrumentation was pedicle fixation one level above and below the fractured vertebra. LS instrumentation was hook fixation (claw hooks attached to second upper vertebra and infralaminar hooks attached to first upper vertebra) above and pedicle fixation (pedicle screws attached to first and second lower vertebrae) below the fractured vertebra.
Results: 
As a result, measurements of local kyphosis, sagittal index, and anterior vertebral height compression showed that the LS group had a better outcome at final follow-up (P < 0.05). Also, the SS group had a 55% failure rate, whereas the LS group had prolonged operative time and increased blood loss. However, there was no difference between the two groups according to Low Back Outcome Score.
Conclusions: 
In conclusion, radiographic parameters demonstrated that LS instrumentation is a more effective management of thoracolumbar burst fractures. Nevertheless, clinical outcome was the same between the two groups. However, our conclusions were based on posterior-only surgery. Anterior column support would negate the need for LS fixation. Also, SS would have been more successful if two above and two below pedicle screws were used."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true}"
15690209,Management of traumatic thoracolumbar fractures: a systematic review of the literature.,2005,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,14,6,527-34,"van der Roer, Nicole and de Lange, Elly S M and Bakker, Fred C and de Vet, Henrica C W and van Tulder, Maurits W",https://www.ncbi.nlm.nih.gov/pubmed/15690209,eng,,,"The management of unstable traumatic thoracolumbar fractures without neurological deficits remains controversial. The objective of this study was to compare the effectiveness of operative and conservative treatment of unstable traumatic thoracolumbar fractures. PubMed was used to search for articles published from January 1992 to January 2003 using a variety of keywords. References were checked to identify additional studies. Inclusion criteria were: (1) traumatic lumbar, thoracic or thoracolumbar fractures, (2) unstable fractures without neurological deficits, (3) a comparison between operative and conservative treatment, (4) at least ten patients were included in the study. Seventeen studies were identified; four prospective and 13 retrospective studies. Sample sizes in 15 studies were relatively small (18--100 patients); two studies had larger sample sizes. Comparison among different studies was difficult due to insufficient description of interventions, different outcome measures, and different length of follow-up periods. The current literature does not provide a reliable answer to whether operative or conservative treatment is more effective for unstable traumatic thoracolumbar fractures. High quality randomised controlled trials are direly needed."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
