key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
8178177,[Single segment internal fixator device in treatment of thoracolumbar vertebral fractures].,1994,1,1,Der Unfallchirurg,1433-044X,97,3,114-20,"Wawro, W and Konrad, L and Aebi, M",https://www.ncbi.nlm.nih.gov/pubmed/8178177,ger,,,"Treatment of vertebral fractures by the fixed-angle system of the internal fixator allows fusion over a short area and is the form of treatment now in general use. A bisegmental construction is usual, which means that reduction and relief of the injured vertebral body is achieved indirectly by means of two intact vertebrae immediately adjacent on either side. As a result, both segments stiffen up or are permanently damaged in their function. We report on the possibility of single-segment fixation. The principle is the fusion of the injured segment itself only, i.e., the vertebra actually injured and the vertebra adjacent to the injured segment. Unnecessary fixation of a second healthy segment can thus be avoided. The characteristics of the fracture type in which single-segment stabilization is possible are explained. In a small study of the technique, we used the new AO classification of vertebral fractures of the thoracolumbar spine. The operation technique differs in some details from that applied with a multisegmental internal fixator. For example, the pedicle screws occasionally need to be inserted extremely close to the end-plates if the remaining part of the vertebral body has been destroyed and therefore cannot provide stability. Contraindications are broken pedicles and complete burst fractures of the body. With due consideration for these limitations fractures in all three main groups of the AO classification can, in principle, be stabilized in a single segment. In the years 1988-1990, 14 patients were operated on in this way (12 acute injuries, 2 secondary operations).(ABSTRACT TRUNCATED AT 250 WORDS)"," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
8300651,Ligamentotaxis with an internal spinal fixator for thoracolumbar fractures.,1994,1,1,The Journal of bone and joint surgery. British volume,0301-620X,76,1,107-12,"Kuner, E H and Kuner, A and Schlickewei, W and Mullaji, A B",https://www.ncbi.nlm.nih.gov/pubmed/8300651,eng,,,"We assessed narrowing of the spinal canal in 39 burst fractures and fracture-dislocations of thoracolumbar vertebrae treated by the AO Internal Spinal Fixator, using CT preoperatively and at various stages postoperatively. Computer-aided planimetry was used to measure the narrowing, and its restoration shortly after instrumentation, or at 15 months. The mean initial reduction of canal area was to 63.7% +/- 18.8% of normal; this was restored to a mean of 95.4% +/- 21.2% of normal when measured either soon after surgery or at 15 months (p < 0.001 for both groups). There was more improvement in cases assessed later. For fractures from D12 to L3, the mean canal area was restored to 99.4% of normal; but at L4 or L5 the mean restitution was to only 60.9% (p < 0.05). We found no correlation between preoperative loss of area and amount of restoration, or severity of neurological deficit. Nor was there any correlation between the delay before surgery and the improvement achieved. The mechanism of fracture reduction appears to be a combination of distraction ligamentotaxis and forced hyperextension."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
7874541,Fixation of thoracolumbar fractures with the Dick fixator: the influence of transpedicular bone grafting.,1994,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,3,1,45-51,"Crawford, R J and Askin, G N",https://www.ncbi.nlm.nih.gov/pubmed/7874541,eng,,,"Fifty patients with thoracolumbar fractures were treated by internal fixation using the Dick fixator. In the first 22 patients (group 1) this was accompanied by posterior intertransverse grafting. The technique was then modified in the following 28 patients (group 2) to include transpedicular elevation of the depressed vertebral end plate and grafting of the vertebral body, in an attempt to reduce the postoperative loss of correction of the kyphotic deformity. The clinical records and X-rays were reviewed to determine whether the change in technique had achieved this objective and whether it affected operative time, blood loss, postoperative recovery and complications. The mean operating time and blood loss in group 1 were 2 h, 38 min and 650 ml, respectively, and in group 2 2 h, 59 min and 783 ml. These differences were not statistically significant. Time from operation to mobilisation and discharge from hospital were related to neurological deficit, but there was no significant difference between group 1 and group 2 in this regard. There was no difference in the complication rate between the two groups and no complication attributable to transpedicular bone grafting. The radiological results postoperatively and at a mean follow-up period of 9 months were assessed by measurement of the kyphosis angle, anterior vertebral height, anterior displacement, scoliosis, and reduction in cross-sectional area of the spinal canal. In group 1 the mean preoperative kyphosis angle and anterior vertebral height were 8 degrees and 21 mm; postoperatively these values were -12 degrees (lordosis) and 27 mm; and at follow-up they were -4 degrees and 24 mm.(ABSTRACT TRUNCATED AT 250 WORDS)"," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
8237236,Transpedicular fixation in the treatment of various spinal disorders.,1993,1,1,Acta chirurgica Belgica,0001-5458,93,4,188-92,"Güven, O and Esemenli, T and Yalçin, S and Karahan, M",https://www.ncbi.nlm.nih.gov/pubmed/8237236,eng,,,"36 patients with 157 inserted pedicular screws are presented. The patients are evaluated in 5 different groups; group I: fractures, group II: spinal tuberculosis, group III: spinal tumours, group IV: spondylolisthesis and group V: scoliosis. The mean age and the mean follow-up of the groups are respectively 42 years and 10.8 months. Cotrel-Dubousset instrumentation (CD), Alici Instrumentation, Fixateur Interne (Dick) or Steffee plate are used to stabilize the spine. The low complication rate of pedicular screw insertion is related to the used technique."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
1553331,Low lumbar burst fractures: comparison between conservative and surgical treatments.,1992,1,1,Orthopedics,,15,3,367-73,"An, H S and Simpson, J M and Ebraheim, N A and Jackson, W T and Moore, J and O'Malley, N P",https://www.ncbi.nlm.nih.gov/pubmed/1553331,eng,,,"Twenty-two low lumbar burst fractures (L3-L5) were treated, with an average follow up of 56.2 and 39.0 months in the conservative and surgically treated groups, respectively. Twenty patients were available for review; seven were treated conservatively and 13 were stabilized surgically. All patients were evaluated clinically for work status, activity level, residual pain, and subsequent development of neurologic symptoms. Roentgenograms were reviewed for severity of initial fracture, canal compromise, and maintenance of initial correction. In general, neurologically intact patients in both groups returned to similar postinjury employment levels. Persistent back pain was found to be more disabling in the surgically treated group, in which a fusion incorporating four or five lumbar segments was performed. There was no evidence of significant loss of initial reduction, and no patients experienced late neurological compromise in the surgical group. An average follow-up kyphosis of 9.2 degrees and 31% loss of vertebral height were observed in the conservative group, while a follow-up lordosis of 1 degree and 19% loss of vertebral height were observed in the surgical group. Conservative treatment of low lumbar burst fracture is a viable option in neurologically intact patients, but loss of lordosis and vertebral height may persist. Biomechanical and anatomic characteristics of the low lumbar spine differ from the thoracolumbar region and may account for the inherent stability of these injuries. If surgery is chosen, a long fusion with distraction instrumentation should be avoided in the low lumbar spine. A short rigid fixation with pedicular instrumentation may be of greater benefit."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
1785100,Survivorship analysis of VSP spine instrumentation in the treatment of thoracolumbar and lumbar burst fractures.,1991,1,1,Spine,,16,8,S428-32,"Ebelke, D K and Asher, M A and Neff, J R and Kraker, D P",https://www.ncbi.nlm.nih.gov/pubmed/1785100,eng,,,"We used survivorship analysis to study 21 burst fractures that were treated with posterior VSP spine implant and fusion, each of which was over two motion segments. There were two treatment classes: 1) eight patients whose surgery included anterior bone grafting (augmentation), seven of which were done by the transpedicular approach; and 2) 13 patients whose surgery did not include anterior bone. Eight patients, seven of whom were in the second group, met at least one of the failure criteria. Life table calculations showed 100% implant survival through 22 months in the group treated with anterior bone augmentation, while the nonaugmented group showed 92% survival at 6 months, 68% survival at 9 months, 60% survival at 13 months, and 50% survival at 19 months. Statistical comparisons of the two groups resulted in P-values of 0.05 (Breslow) and 0.04 (Mantel-Cox). Based on this method of analysis, VSP instrumentation and two-level fusion is suitable surgical treatment for many burst fractures, but high failure rates may result if anterior bone augmentation is not performed."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
1439861,[Experimental trial of intraoperative spinal ultrasound].,1992,1,1,Der Unfallchirurg,1433-044X,95,10,493-7,"Degreif, J and Wenda, K and Ahlers, J and Ritter, G",https://www.ncbi.nlm.nih.gov/pubmed/1439861,ger,,,"Dorsal operative stabilization of spinal fractures by internal fixation is an established means of treatment directed at releasing the extrinsic compression of the intraspinal contents caused by the fractured posterior surface of the vertebral body. There are few ways of assessing how successful the repositioning is intraoperatively. Intraoperative ultrasound with a special small transducer is possible, but it is difficult to reach the intraspinal area by this means, because it is surrounded by bones. A laminectomy would destabilize the injured vertebral column even further. By experiments performed on six human vertebral columns we show that it is possible to view the entire length of the fractured posterior surface by ultrasound. The beam has to be projected between the laminae vertebrae following a small laminotomy. Preliminary intraoperative experiences with eight patients confirm our experimental results. The intraoperative ultrasound results have been confirmed by preoperative and postoperative CT. We expect the necessity for laminectomy for examination of the posterior surface of the vertebral body to decline in frequency in the near future."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 1 - фаза 0-1 [Records Excluded Step 1 Animal or Cadaver or Biomech or In Vitro or In Silico or Healthy]"
28323717,Treatment of Lumbar Split Fracture-Dislocation With Short-Segment or Long-Segment Posterior Fixation and Anterior Fusion.,2017,4,1,Clinical spine surgery,2380-0194,30,3,E310-E316,"Chen, Fei and Kang, Yijun and Li, Haisheng and Lv, Guohua and Lu, Chang and Li, Jing and Wang, Bing and Chen, Weihua and Dai, Zhehao",https://www.ncbi.nlm.nih.gov/pubmed/28323717,eng,,,"Study design: 
Retrospective analysis of 16 patients.
Summary of background data: 
The lumbar split fracture-dislocation is a rare but severe injury, which is type C1.2.1 fracture in the Association for the Study of Internal Fixation spine fracture classification. The axial compressive and torsional force shattered the vertebral body into 2 halves and displaced them rotationally. This kind of fracture is so highly unstable that the treatment is very challenging.
Purpose: 
The purpose of this study was to report and compare on clinical outcome and complications of patients with lumbar split fracture-dislocation which had been treated either short-segment or long-segment posterior fixation and anterior fusion.
Materials and methods: 
A total of 16 patients with acute, split fracture-dislocation of the lumbar spine from March 2000 to May 2009 in our department were recruited. Seven patients (group I) treated by long-segment posterior fixation (2 levels above and 2 below the fracture) and anterior corpectomy and strut grafting. With the improvement of surgical technique and instrument, 9 patients after August 2004 were treated by short-segment posterior fixation (1 level above and 1 below, and included the fractured vertebrae itself) and anterior discectomy and strut grafting. The intraoperative blood loss, operation time, complications of operation, time to achieve bony fusion, Frankel scale, Oswestry Disability index, and Visual Analogue Pain Scale the Cobb angle were collected and compared.
Results: 
The mean follow-up was 33.4 months for group I and 36.2 months for group II. The operation time was 457.1 minutes in group I which was significantly longer than 240.0 minutes in group II. The total blood loss was for group I was 2001.4 mL (range, 1580-2500 mL) and for group II was 730.6 mL (range, 430-950 mL). There was no neurological deterioration after surgery in both group and no difference in neurological outcome between the 2 groups. The loss of correction in Cobb angle averaged at the final evaluation was 2 and 5 degrees for groups I and II, respectively. There was no radiologically visible pseudarthrosis. The postoperative Visual Analogue Pain Scale score was 3.3 and 2.7 for groups I and II, respectively. In the SF-36 survey, after surgery the domains Role physical and Bodily pain improved significantly only in group B (P<0.05 and P=0.06, respectively). Time to achieve bony fusion in group I was 7.9 months which was significantly longer than 3.8 months in group II. Complications included 3 urinary infections, 1 decubitus ulcer, and 1 superficial infection that were cured by antibiotics. Screw breakage was found in 1 patient in the group II.
Conclusions: 
The lumbar sagittal split fracture-dislocation is a rare but severe injury, which can be treated either with short-segment or long-segment posterior fixation and anterior fusion. The short construct with pedicle screws in the fractured vertebrae followed by the maneuver of rod derotation can obtain anatomic reduction, restoration of 3-column alignment, and decompress the affected neural elements by restoration of the normal canal dimension. It may be a better therapeutic option for the highly unstable lumbar fracture of C1.2.1."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
28107241,Polytrauma Patients With Associated Spine Fractures: An Assessment of Surgical Intervention on Patient Outcome.,2017,2,1,Clinical spine surgery,2380-0194,30,1,E38-E43,"Niedermeier, Steven R and Khan, Safdar N",https://www.ncbi.nlm.nih.gov/pubmed/28107241,eng,,,"Study design: 
Retrospective comparative study.
Objective: 
To examine perioperative characteristics among polytraumatized patients with operative, unstable spine fractures with and without concomitant operative long bone injuries.
Summary of background data: 
Treatment of polytrauma patients has delicate and time-sensitive protocols to ensure successful recovery. The literature defines standards for vertebral injury and surgical intervention.
Data: 
Severely polytraumatized patients with an Injury Severity Score (ISS)≥15 were divided according to those with operative spine fractures with operative long bone fractures (OSFLBF) and those with operative spine fractures alone (OSFA).
Methods: 
Patients were compared by sex, age, mechanism of injury (MOI), ISS, location of injuries, time spent inpatient before procedure(s), total time in the operating room, type of procedure(s) performed, estimated operative blood loss, complications, length of stay (LOS), and time to discharge.
Results: 
In a 12-year period, >600 patients were admitted to our level I trauma center with polytrauma and unstable spine fracture. Twelve had sustained operative unstable spine injuries and 21 had unstable spine injuries with a long bone injury requiring operative stabilization. Significant differences in ISS, LOS, MOI, region of vertebral injury, or total operating room time between the 2 groups were not observed. Differences were seen concerning average blood loss during surgery and time spent inpatient before entering the operating room. OSFLBF patients were discharged at a faster rate after 20 days compared with OSFSA patients.
Conclusions: 
No differences in ISS, LOS, MOI, region of vertebral injury or vertebral procedure, or total operating room time were observed. Blood loss was more substantial in the OSFLBF group, but it spent fewer days in the hospital preoperatively. Despite a nonstatistical difference in LOS, a larger proportion of OSFA patients remained in the hospital after being inpatient for >20 days, reducing the risk for iatrogenic complication in that group compared with OSFA.
Level of evidence: 
III, retrospective comparative."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
21604529,[Application of modified posterior decompression for the treatment of thoracolumbar burst fractures].,2011,1,1,Zhongguo gu shang = China journal of orthopaedics and traumatology,1003-0034,24,4,311-4,"Shen, Jian and Wei, Wei and Fei, Jun and Lai, Zhen",https://www.ncbi.nlm.nih.gov/pubmed/21604529,chi,,,"Objective: 
To study therapeutic effects of self-designed canal decompressor in the posterior surgical treatment of thoracolumbar burst fractures, and provide evidence for widespread application.
Methods: 
From January 2008 to December 2008, the self-designed canal decompressor was used in 43 patients (30 males and 13 females, ranging in age from 22 to 49 years) with thoracolumbar burst fractures. According to Denis classification, there were 12 cases of type A, 24 cases of type B, 6 cases of type D and 1 case of type E. Affected segment: 16 patients in T12,19 patients in L1 and 8 patients in L2. The index of intra-operative blood loss, postoperative 24 h wound drainage volume, and operative time were compared with those of 16 patients who undergone traditional operation. The preoperative and postoperative vertebral canal volume, Cobb angles, residual vertebral body height, neurological outcome, and back pain were evaluated and compared.
Results: 
All the patients healed without wound infection, neurological symptoms and other complications. Forty-three patients were followed up ranging from 12 to 24 months, with a mean of (16.5 +/- 2.5) months. Compared with traditional posterior operation, the blood loss and operative time in modified posterior approach group had statistically significant difference, but the postoperative 24 h wound drainage had no significant difference between the two groups. CT scan indicated that applying the canal decompressor allowed efficient restore of canal volume from preoperative (49.4 +/- 16.7)% to postoperative (12.8 +/- 4.2)%. The X-ray showed Cobb angles reduced from preoperative (30.1 +/- 2.4)degrees to postoperative (5.1 +/- 0.6) degrees. Mean vertebral height was restored to (81.5 +/- 5.5)% after operation. Follow-up evaluation indicated that neurological recovery presented in 33 patients,with an average improvement of 0.87 Frankel grades. Neurological deterioration was not observed.
Conclusion: 
Applying the canal decompressor enables efficient and safe spinal decompression, restore the height of the injured vertebrae, reconstruction of the anterior-middle column stability,and prevention of postoperative vertebral height and Cobb angle lost."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 6 - осложненная травма [Records Excluded Step 6 TL Trauma SCI Present]"
27135451,Biomechanical Analysis of Pedicle Screw Fixation for Thoracolumbar Burst Fractures.,2016,1,1,Orthopedics,,39,3,e514-8,"McDonnell, Matthew and Shah, Kalpit N and Paller, David J and Thakur, Nikhil A and Koruprolu, Sarath and Palumbo, Mark A and Daniels, Alan H",https://www.ncbi.nlm.nih.gov/pubmed/27135451,eng,,,"Treatment of unstable thoracolumbar burst fractures remains controversial. Long-segment pedicle screw constructs may be stiffer and impart greater forces on adjacent segments compared with short-segment constructs, which may affect clinical performance and long-term out come. The purpose of this study was to biomechanically evaluate long-segment posterior pedicle screw fixation (LSPF) vs short-segment posterior pedicle screw fixation (SSPF) for unstable burst fractures. Six unembalmed human thoracolumbar spine specimens (T10-L4) were used. Following intact testing, a simulated L1 burst fracture was created and sequentially stabilized using 5.5-mm titanium polyaxial pedicle screws and rods for 4 different constructs: SSPF (1 level above and below), SSPF+L1 (pedicle screw at fractured level), LSPF (2 levels above and below), and LSPF+L1 (pedicle screw at fractured level). Each fixation construct was tested in flexion-extension, lateral bending, and axial rotation; range of motion was also recorded. Two-way repeated-measures analysis of variance was performed to identify differences between treatment groups and functional noninstrumented spine. Short-segment posterior pedicle screw fixation did not achieve stability seen in an intact spine (P<.01), whereas LSPF constructs were significantly stiffer than SSPF constructs and demonstrated more stiffness than an intact spine (P<.01). Pedicle screws at the fracture level did not improve either SSPF or LSPF construct stability (P>.1). Long-segment posterior pedicle screw fixation constructs were not associated with increased adjacent segment motion. Al though the sample size of 6 specimens was small, this study may help guide clinical decisions regarding burst fracture stabilization. [Orthopedics. 2016; 39(3):e514-e518.]."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 1 - фаза 0-1 [Records Excluded Step 1 Animal or Cadaver or Biomech or In Vitro or In Silico or Healthy]"
18377319,Biomechanical comparison of three fixation techniques for unstable thoracolumbar burst fractures. Laboratory investigation.,2008,1,1,Journal of neurosurgery. Spine,1547-5646,8,4,341-6,"Acosta, Frank L and Buckley, Jenni M and Xu, Zheng and Lotz, Jeffrey C and Ames, Christopher P",https://www.ncbi.nlm.nih.gov/pubmed/18377319,eng,,,"Object: 
Increased structural stability is considered sufficient justification for higher-risk surgical procedures, such as circumferential fixation after severe spinal destabilization. However, there is little biomechanical evidence to support such claims, particularly after traumatic lumbar burst fracture. The authors sought out to compare the biomechanical performance of the following 3 fixation strategies for spinal reconstruction after decompression for an unstable thoracolumbar burst fracture: 1) short-segment anterolateral fixation; 2) circumferential fixation; and 3) extended anterolateral fixation.
Methods: 
Thoracolumbar spines (T10-L4) from 7 donors (mean age at death 64+/-6 years; 1 female and 6 males) were tested in pure moment loading in flexion-extension, lateral bending, and axial rotation. Thoracolumbar burst fractures were surgically induced at L-1, and testing was repeated sequentially for each of the following fixation techniques: short-segment anterolateral, circumferential, and extended anterolateral. Primary and coupled 3D motions were measured across the instrumented site (T12-L2) and compared across treatment groups.
Results: 
Circumferential and extended anterolateral fixations were statistically equivalent for primary and off-axis range-of-motions in all loading directions, and short-segment anterolateral fixation offered significantly less rigidity than the other 2 methods.
Conclusions: 
The results of this study strongly suggest that extended anterolateral fixation is biomechanically comparable to circumferential fusion in the treatment of unstable thoracolumbar burst fractures with posterior column and posterior ligamentous injury. In cases in which an anterior procedure may be favored for load sharing or canal decompression, extension of the anterior instrumentation and fusion one level above and below the unstable segment can result in near equivalent stability to a 2-stage circumferential procedure."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 1 - фаза 0-1 [Records Excluded Step 1 Animal or Cadaver or Biomech or In Vitro or In Silico or Healthy]"
19404687,Biomechanical evaluation of a new fixation device for the thoracic spine.,2009,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,18,8,1213-9,"Hongo, Michio and Ilharreborde, Brice and Gay, Ralph E and Zhao, Chunfeng and Zhao, Kristin D and Berglund, Lawrence J and Zobitz, Mark and An, Kai-Nan",https://www.ncbi.nlm.nih.gov/pubmed/19404687,eng,,,"The technology used in surgery for spinal deformity has progressed rapidly in recent years. Commonly used fixation techniques may include monofilament wires, sublaminar wires and cables, and pedicle screws. Unfortunately, neurological complications can occur with all of these, compromising the patients' health and quality of life. Recently, an alternative fixation technique using a metal clamp and polyester belt was developed to replace hooks and sublaminar wiring in scoliosis surgery. The goal of this study was to compare the pull-out strength of this new construct with sublaminar wiring, laminar hooks and pedicle screws. Forty thoracic vertebrae from five fresh frozen human thoracic spines (T5-12) were divided into five groups (8 per group), such that BMD values, pedicle diameter, and vertebral levels were equally distributed. They were then potted in polymethylmethacrylate and anchored with metal screws and polyethylene bands. One of five fixation methods was applied to the right side of the vertebra in each group: Pedicle screw, sublaminar belt with clamp, figure-8 belt with clamp, sublaminar wire, or laminar hook. Pull-out strength was then assessed using a custom jig in a servohydraulic tester. The mean failure load of the pedicle screw group was significantly larger than that of the figure-8 clamp (P = 0.001), sublaminar belt (0.0172), and sublaminar wire groups (P = 0.04) with no significant difference in pull-out strength between the latter three constructs. The most common mode of failure was the fracture of the pedicle. BMD was significantly correlated with failure load only in the figure-8 clamp and pedicle screw constructs. Only the pedicle screw had a statistically significant higher failure load than the sublaminar clamp. The sublaminar method of applying the belt and clamp device was superior to the figure-8 method. The sublaminar belt and clamp construct compared favorably to the traditional methods of sublaminar wires and laminar hooks, and should be considered as an alternative fixation device in the thoracic spine."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 1 - фаза 0-1 [Records Excluded Step 1 Animal or Cadaver or Biomech or In Vitro or In Silico or Healthy]"
27005301,Biomechanical investigation of a minimally invasive posterior spine stabilization system in comparison to the Universal Spinal System (USS).,2016,1,22,BMC musculoskeletal disorders,1471-2474,17,,134,"Kubosch, D and Kubosch, E J and Gueorguiev, B and Zderic, I and Windolf, M and Izadpanah, K and Südkamp, N P and Strohm, P C",https://www.ncbi.nlm.nih.gov/pubmed/27005301,eng,,,"Background: 
Although minimally invasive posterior spine implant systems have been introduced, clinical studies reported on reduced quality of spinal column realignment due to correction loss. The aim of this study was to compare biomechanically two minimally invasive spine stabilization systems versus the Universal Spine Stabilization system (USS).
Methods: 
Three groups with 5 specimens each and 2 foam bars per specimen were instrumented with USS (Group 1) or a minimally invasive posterior spine stabilization system with either polyaxial (Group 2) or monoaxial (Group 3) screws. Mechanical testing was performed under quasi-static ramp loading in axial compression and torsion, followed by destructive cyclic loading run under axial compression at constant amplitude and then with progressively increasing amplitude until construct failure. Bending construct stiffness, torsional stiffness and cycles to failure were investigated.
Results: 
Initial bending stiffness was highest in Group 3, followed by Group 2 and Group 1, without any significant differences between the groups. A significant increase in bending stiffness after 20'000 cycles was observed in Group 1 (p = 0.002) and Group 2 (p = 0.001), but not in Group 3, though the secondary bending stiffness showed no significant differences between the groups. Initial and secondary torsional stiffness was highest in Group 1, followed by Group 3 and Group 2, with significant differences between all groups (p ≤ 0.047). A significant increase in initial torsional stiffness after 20'000 cycles was observed in Group 2 (p = 0.017) and 3 (p = 0.013), but not in Group 1. The highest number of cycles to failure was detected in Group 1, followed by Group 3 and Group 2. This parameter was significantly different between Group 1 and Group 2 (p = 0.001), between Group 2 and Group 3 (p = 0.002), but not between Group 1 and Group 3.
Conclusions: 
These findings quantify the correction loss for minimally invasive spine implant systems and imply that unstable spine fractures might benefit from stabilization with conventional implants like the USS."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 1 - фаза 0-1 [Records Excluded Step 1 Animal or Cadaver or Biomech or In Vitro or In Silico or Healthy]"
28247080,"Comparison of pedicle fixation by the Wiltse approach and the conventional posterior open approach for thoracolumbar fractures, using MRI, histological and electrophysiological analyses of the multifidus muscle.",2017,5,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,26,5,1506-1514,"Junhui, Liu and Zhengbao, Pang and Wenbin, Xu and Lu, Hao and Shengyun, Li and Shunwu, Fan and Fengdong, Zhao",https://www.ncbi.nlm.nih.gov/pubmed/28247080,eng,,,"Purpose: 
To use imaging, histology and electrophysiological assessment to compare the Wiltse approach to pedicle fixation with the conventional posterior open approach for thoracolumbar fractures.
Methods: 
We analyzed clinical and histopathological information of consecutive patients with thoracolumbar fractures who underwent short-segment pedicle fixation using either the Wiltse approach or the posterior open approach. Seventy-five patients were enrolled between June 2010 and August 2014 (Wiltse group 35 cases; posterior open group 40 cases). The two groups were compared for MRI appearance, histological and electrophysiological changes in multifidus muscle.
Results: 
On MRI, multifidus cross-sectional area (CSA) in the Wiltse group decreased by only 7.6% between pre-op and the last follow-up, compared to 35.4% in the posterior open group, and less fatty infiltration was found in the Wiltse group. Histologically, post-op (removal of internal fixation) tissue from the posterior open group showed disordered myofibrils, with diameter and CSA decreased by 11.6 and 24.3%, respectively; also, the myofibril gap became larger with fat deposition and scar formation. The Wiltse group had no such significant changes. Electrophysiologically, in the posterior open group, median frequency slope (MFs) significantly increased by 67.6% with average amplitude (AA) significantly decreased by 17.5% between pre-op and 12 months post-op. No significant changes were found in the Wiltse group. At 12 months post-op, AA was significantly lower and MFs was higher in the posterior open group than the Wiltse group.
Conclusion: 
The Wiltse approach showed a lower incidence of multifidus atrophy and denervation, and less fatty infiltration. It is an effective and minimally invasive approach for thoracolumbar fractures."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 8a - не та хирургия [Records Excluded Step 8a Surgery Not Directly Relevant]"
9882919,[Computer-assisted surgery: automated screw placement in the vertebral pedicle].,1998,1,1,Chirurgie; memoires de l'Academie de chirurgie,,123,5,482-90,"Merloz, P and Tonetti, J and Cinquin, P and Lavallée, S and Troccaz, J and Pittet, L",https://www.ncbi.nlm.nih.gov/pubmed/9882919,fre,,,"Aim of the study: 
Previous studies of conventional surgical procedures have shown a significant rate of incorrect pedicle screw placement ranging from 10 to 40%. Transpedicle screw insertion may cause three types of complications: neurologic, vascular and mechanical. The aim of this prospective study is to improve the reliability of pedicle screwing with computer assistance.
Material and methods: 
A new and original technique that combines preoperative computed tomography imaging with intraoperative passive navigation has been used to perform 48 pedicle screwings in the thoracolumbar region. In the same time, 48 pedicle screwings were performed manually in the same region and on the same vertebral levels. With postoperative X-rays and computed tomography examination, screw position related to pedicle position could be assessed and comparison could be made between the two groups (with and without computer assistance).
Results: 
Two screws in 48 vertebra (4%) had incorrect placement with computer assisted technique whereas 18 screws in 48 vertebra (37%) had incorrect placement with manual insertion. The intraoperative accuracy provided by the computer after registration was better than 1 mm. The difference between the two groups was statistically highly significant (P < 0.0001). The cortex penetration observed with the computer assisted technique was not imputed to computer failures. Errors in acquiring data by the surgeon in the pre and peroperative steps may explain the two incorrect placements of the screws.
Conclusion: 
This clinical experience confirms that the accuracy and reliability of this computer assisted technique are very good."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 8a - не та хирургия [Records Excluded Step 8a Surgery Not Directly Relevant]"
